-100.0	0
-75.0	0
-50.0	0
-25.0	0
-6.93889390391e-15	0
25.0	0
50.0	0
75.0	26.625
100.0	49.625
125.0	65.875
150.0	79.5
175.0	88.875
200.0	102.375
225.0	110.625
250.0	119.875
275.0	125.875
300.0	130.375
325.0	135.0
350.0	142.375
375.0	144.875
